credit_amount,business_age_months,monthly_income_avg,total_deposits_3m,revenue_volatility_3m,request_ratio,dti_monthly,nsf_count_3m,negative_days_3m,owner_percentage,owner_credit_score,p_viable,risk_sharp
10909.98,54,9025.92,27029.52,0.706,1.209,0.409,3,4,73.4,510,0.391,1
14670.95,20,10094.98,29970.6,0.618,1.453,0.15,2,6,58.4,569,0.494,0
30019.79,14,14029.86,51818.07,0.629,2.14,0.296,8,5,55.0,617,0.164,1
10914.8,94,16632.01,48049.94,0.563,0.656,0.324,7,4,70.5,661,0.572,1
32339.78,19,15212.6,45311.48,0.658,2.126,0.463,2,9,85.8,729,0.51,1
17645.8,16,12686.9,38724.96,0.565,1.391,0.275,3,2,85.1,622,0.587,0
34696.66,74,26090.81,79982.86,0.481,1.33,0.346,0,3,77.1,726,0.955,0
40724.51,14,19647.95,63862.91,0.658,2.073,0.15,2,6,72.4,717,0.76,0
29594.48,17,27974.77,96823.51,0.759,1.058,0.269,2,5,83.4,622,0.83,0
31611.84,33,12754.49,35811.38,0.751,2.478,0.222,5,1,98.0,675,0.52,1
29160.2,54,18485.67,57403.09,0.54,1.577,0.378,4,6,65.2,686,0.659,0
23696.29,31,29701.27,87931.83,0.614,0.798,0.439,4,6,78.5,688,0.776,0
34314.64,64,25457.86,78391.96,0.615,1.348,0.553,2,7,18.9,649,0.796,0
22398.04,80,18915.04,61785.8,0.607,1.184,0.224,3,3,63.7,698,0.846,0
5861.3,17,5116.4,17347.87,0.605,1.146,0.268,3,3,63.7,745,0.465,0
6598.06,17,3714.79,11924.16,0.794,1.776,0.114,3,9,31.7,795,0.318,1
52749.4,119,26219.52,80642.73,0.495,2.012,0.729,5,2,98.1,679,0.846,1
23155.29,30,18535.2,60171.22,0.674,1.249,0.406,5,2,84.6,667,0.588,1
7757.39,45,8643.64,24185.47,0.612,0.897,0.164,6,5,82.6,638,0.341,1
20403.05,9,14068.1,39753.81,0.654,1.45,0.107,4,2,76.8,617,0.56,0
7023.67,17,6519.04,19820.67,0.725,1.077,0.239,2,9,89.3,563,0.281,1
20001.16,5,17159.75,56272.08,0.749,1.166,0.241,7,2,98.3,557,0.343,1
17501.06,27,19300.51,56532.18,0.7,0.907,0.383,4,1,69.8,700,0.683,0
14541.99,30,16233.1,47957.46,0.588,0.896,0.296,2,2,65.3,624,0.73,0
19544.72,33,12691.43,32036.01,0.553,1.54,0.594,3,4,98.7,623,0.456,0
11200.36,40,11946.21,42686.15,0.825,0.938,0.216,2,7,75.8,665,0.553,0
8072.18,18,9501.09,27978.95,0.689,0.85,0.228,6,4,59.5,717,0.327,1
42240.93,50,27280.1,63892.98,0.558,1.548,0.305,5,4,94.2,635,0.753,1
33621.55,111,21714.48,66014.34,0.612,1.548,0.336,2,4,56.1,523,0.855,1
9361.9,43,16116.48,50178.49,0.57,0.581,0.251,2,4,76.4,582,0.715,0
22749.47,22,13885.15,40889.04,0.798,1.638,0.549,8,3,88.2,776,0.165,1
37412.42,82,22692.05,63119.17,0.554,1.649,0.516,1,4,94.1,748,0.895,0
23672.79,50,23093.17,74255.56,0.682,1.025,0.351,6,5,55.0,783,0.685,1
6962.59,40,8962.92,28573.4,0.638,0.777,0.581,2,6,84.2,656,0.422,0
49630.52,58,20042.31,62657.32,0.506,2.476,0.323,5,3,90.6,601,0.69,1
10918.46,6,8455.86,23816.65,0.615,1.291,0.509,1,4,81.6,654,0.46,0
18555.02,32,16631.5,47464.61,0.593,1.116,0.324,3,4,63.5,624,0.631,0
25557.85,15,16683.4,48646.98,0.62,1.532,0.182,3,2,84.4,758,0.747,0
6909.83,4,4225.03,12254.82,0.704,1.635,0.205,3,2,28.8,644,0.365,1
14453.56,44,7561.92,23820.73,0.467,1.911,0.682,3,5,96.5,830,0.485,1
10932.66,115,9445.17,27440.48,0.56,1.157,0.429,3,2,85.9,699,0.734,0
6778.77,56,8990.86,24922.76,0.482,0.754,0.096,4,2,62.1,744,0.689,0
12113.34,15,11582.29,35923.27,0.695,1.046,0.378,0,4,61.8,563,0.586,0
37823.81,26,33960.6,121252.52,0.593,1.114,0.466,5,5,68.8,782,0.864,1
25486.15,40,24086.09,67709.85,0.644,1.058,0.349,6,7,60.3,658,0.551,1
8984.46,26,8683.45,24571.6,0.565,1.035,0.428,1,4,62.5,643,0.552,0
14972.8,11,17586.22,52242.15,0.629,0.851,0.322,3,5,61.9,600,0.558,0
23376.76,75,15912.2,50624.94,0.45,1.469,0.261,3,4,56.0,580,0.751,0
23895.62,18,15910.73,49892.41,0.577,1.502,0.46,0,2,76.9,682,0.786,0
10863.04,13,7021.84,20866.35,0.774,1.547,0.309,2,6,64.6,598,0.33,1
10571.3,116,8849.87,25623.38,0.646,1.195,0.35,2,9,99.7,736,0.651,1
13704.12,63,22215.73,77840.11,0.519,0.617,0.331,2,5,71.5,641,0.853,0
18690.78,14,12420.8,40672.49,0.647,1.505,0.28,2,1,39.6,649,0.656,0
12155.27,19,16311.45,55727.34,0.695,0.745,0.334,6,5,97.5,596,0.358,1
53607.89,76,37313.94,118236.3,0.592,1.437,0.381,2,4,90.0,700,0.964,0
22736.77,23,11952.77,35590.19,0.62,1.902,0.462,4,4,90.9,638,0.403,0
8907.1,32,10503.13,32514.54,0.541,0.848,0.26,0,2,96.9,618,0.752,0
29319.86,22,34921.81,119907.41,0.716,0.84,0.514,5,2,92.5,604,0.817,1
14419.03,46,12913.1,40331.85,0.595,1.117,0.396,3,4,32.8,719,0.626,0
5739.04,134,10207.1,26411.94,0.425,0.562,0.447,1,4,95.7,665,0.831,0
25602.07,30,19467.11,64953.2,0.645,1.315,0.265,5,4,75.2,637,0.602,1
26355.43,51,12924.13,43415.37,0.601,2.039,0.271,3,3,58.8,722,0.706,0
17023.32,51,6823.94,22498.17,0.593,2.495,0.277,4,4,91.7,673,0.457,0
14064.48,25,11162.35,29890.0,0.667,1.26,0.313,3,1,92.3,665,0.573,0
51355.45,17,21160.96,65447.7,0.649,2.427,0.394,2,2,27.9,623,0.754,0
5000.0,26,6694.42,21730.71,0.739,0.747,0.253,4,9,89.2,702,0.248,1
5000.0,21,5917.65,17775.6,0.603,0.845,0.359,3,1,95.8,704,0.482,0
25989.6,17,11258.23,34804.1,0.614,2.308,0.621,3,5,77.1,677,0.385,1
5000.0,26,5491.21,17211.61,0.715,0.911,0.493,6,6,76.9,665,0.151,1
5671.52,29,6323.84,17717.29,0.831,0.897,0.462,5,5,95.3,772,0.246,1
9339.06,34,11622.21,36177.64,0.81,0.804,0.329,4,2,77.7,609,0.447,0
34485.63,57,30870.14,85308.02,0.663,1.117,0.31,1,6,91.1,640,0.909,0
9905.42,27,18924.89,56308.23,0.628,0.523,0.118,7,6,34.7,608,0.43,1
6149.2,22,12363.66,35380.3,0.624,0.497,0.118,4,7,66.6,670,0.469,0
60150.74,43,25959.35,83331.98,0.603,2.317,0.249,5,4,99.9,600,0.75,1
51159.97,100,39940.56,126232.81,0.434,1.281,0.143,4,5,92.1,641,0.972,0
10040.26,6,12319.41,38635.77,0.729,0.815,0.154,6,4,87.0,710,0.371,1
19822.83,31,10093.99,30964.93,0.744,1.964,0.168,0,5,69.9,596,0.643,0
43722.82,18,28927.19,89807.99,0.651,1.511,0.256,4,5,59.2,710,0.81,0
16501.82,19,24258.52,84471.01,0.807,0.68,0.529,4,5,67.7,591,0.564,0
12924.3,12,14656.34,48627.37,0.863,0.882,0.382,5,5,55.4,670,0.341,1
19420.71,48,24282.84,67244.51,0.686,0.8,0.538,6,3,24.1,684,0.609,1
12380.6,6,5741.22,16487.69,0.639,2.156,0.371,4,1,88.5,723,0.399,1
5000.0,33,3598.6726000000003,10774.730800000001,0.597,1.666,0.07,5,4,62.8,714,0.359,1
7876.7,23,7086.19,20846.4,0.718,1.112,0.186,4,5,60.9,608,0.323,1
14060.33,59,15233.35,42676.64,0.687,0.923,0.33,3,3,63.2,675,0.686,0
11227.58,43,12651.69,39736.51,0.589,0.887,0.332,0,3,71.5,612,0.759,0
26971.69,9,18418.94,54986.89,0.594,1.464,0.178,6,1,74.9,695,0.604,1
14656.63,137,6838.83,20873.52,0.423,2.143,0.375,1,4,55.1,722,0.834,0
7134.25,107,6933.87,17957.07,0.486,1.029,0.373,3,1,54.7,657,0.701,0
18547.24,21,17278.67,45313.63,0.631,1.073,0.619,2,2,68.1,661,0.629,1
5795.32,34,5137.07,14743.97,0.728,1.128,0.206,3,3,81.9,655,0.431,0
6051.45,14,9902.24,31151.56,0.632,0.611,0.153,6,1,84.5,628,0.388,1
9395.45,24,13499.23,42046.41,0.443,0.696,0.279,1,6,84.2,620,0.679,0
7338.57,23,8963.2,29056.92,0.616,0.819,0.315,3,6,76.6,718,0.456,0
20496.62,12,14838.58,42020.18,0.649,1.381,0.189,5,8,97.9,645,0.366,1
6878.64,18,3913.55,12384.68,0.649,1.758,0.441,6,8,88.1,668,0.121,1
40295.71,16,33688.37,113437.32,0.481,1.196,0.526,7,6,74.9,696,0.709,1
19123.61,29,11619.81,37443.5,0.629,1.646,0.091,6,4,73.8,673,0.441,1
34811.67,144,17170.41,46185.52,0.629,2.027,0.403,0,3,77.5,618,0.929,0
65044.000799999965,8,46340.38859999986,140030.18359999993,0.637,1.649,0.412,5,9,67.8,656,0.911,1
6092.49,30,5788.24,17818.0,0.609,1.053,0.298,1,8,95.0,696,0.467,1
8463.67,15,6535.63,20319.24,0.62,1.295,0.122,5,3,76.4,680,0.373,1
42747.82,41,33239.68,119627.57,0.642,1.286,0.479,5,6,82.7,578,0.778,1
5000.0,30,5367.97,16421.6,0.55,0.931,0.22,1,2,61.7,573,0.575,0
22016.28,6,13034.75,41078.88,0.601,1.689,0.366,2,7,64.1,616,0.465,0
19721.64,26,9327.95,28193.81,0.736,2.114,0.317,3,7,24.4,641,0.361,1
7496.4,21,4561.79,13419.05,0.716,1.643,0.345,2,1,53.6,619,0.431,0
12602.83,8,12707.78,39235.27,0.64,0.992,0.46,1,3,67.7,555,0.54,0
23996.39,15,17825.7,51607.0,0.702,1.346,0.35,2,2,38.4,578,0.657,0
6421.66,25,11143.53,33819.74,0.594,0.576,0.31,2,1,67.3,637,0.646,0
37190.74,16,36990.43,108292.91,0.596,1.005,0.198,1,8,69.0,759,0.944,1
6720.02,44,7980.39,19960.5,0.57,0.842,0.288,3,8,99.9,796,0.493,1
19513.61,20,22888.68,65964.79,0.55,0.853,0.127,3,4,34.9,697,0.816,0
14576.71,15,12948.37,41814.59,0.663,1.126,0.214,7,3,76.4,649,0.337,1
45631.45,116,33612.71,105030.98,0.676,1.358,0.261,3,4,25.0,662,0.955,0
15906.05,28,9171.78,26999.66,0.516,1.734,0.436,3,5,89.1,665,0.446,0
7225.45,69,5219.89,15783.17,0.726,1.384,0.496,6,6,86.4,676,0.212,1
7511.54,23,8062.33,22628.44,0.473,0.932,0.336,3,5,82.6,651,0.445,0
25428.93,113,18634.36,52782.26,0.58,1.365,0.357,2,3,59.6,632,0.865,0
26477.02,18,16231.6,48720.82,0.534,1.631,0.414,3,2,23.3,762,0.706,0
30629.14,140,17000.54,50121.28,0.572,1.802,0.529,3,2,75.1,585,0.819,0
25389.4,30,14244.39,40156.98,0.593,1.782,0.303,2,3,90.2,715,0.713,0
65044.000799999965,25,37625.67,112274.77,0.7,2.276,0.421,1,4,54.4,553,0.919,0
7920.14,16,10007.94,27351.3,0.614,0.791,0.249,0,9,95.0,686,0.566,1
10229.28,138,13975.57,47206.84,0.572,0.732,0.258,1,5,92.6,561,0.858,0
13590.09,5,11890.88,38228.5,0.667,1.143,0.118,2,5,61.1,772,0.648,0
8353.56,26,4793.66,11882.58,0.747,1.743,0.183,8,2,71.2,614,0.161,1
5000.0,14,3966.64,12698.25,0.665,1.261,0.127,5,3,54.0,668,0.299,1
25419.59,39,12004.36,34938.87,0.655,2.118,0.382,3,5,53.3,716,0.545,0
9345.53,28,6124.15,17568.93,0.662,1.526,0.297,8,5,71.4,594,0.13,1
9715.46,25,8116.3,25815.72,0.721,1.197,0.318,4,6,67.0,666,0.321,1
34199.02,67,21993.5,65225.32,0.666,1.555,0.204,3,3,90.5,642,0.834,0
15083.38,72,20303.36,59023.65,0.598,0.743,0.239,3,5,64.4,719,0.821,0
23064.31,29,12984.88,34814.12,0.53,1.776,0.441,5,4,89.3,721,0.454,1
22192.85,41,15668.42,50448.23,0.567,1.416,0.182,4,6,66.0,681,0.628,0
14385.87,32,8009.24,26020.12,0.706,1.796,0.153,3,3,78.1,579,0.474,0
15953.43,39,22640.89,68799.19,0.527,0.705,0.101,5,7,49.7,629,0.687,1
19051.44,7,18128.43,49312.82,0.626,1.051,0.231,2,2,59.0,654,0.733,0
27925.75,83,25379.3,77980.99,0.537,1.1,0.42,3,9,68.1,735,0.816,1
26164.88,43,22258.75,70200.9,0.614,1.175,0.495,3,6,30.8,576,0.652,0
10178.16,55,13034.76,39021.24,0.593,0.781,0.204,4,5,24.8,644,0.583,0
8048.46,44,7147.83,22955.8,0.639,1.126,0.51,5,5,42.6,737,0.312,1
7143.11,29,9224.9,28050.07,0.579,0.774,0.249,1,9,99.0,646,0.511,1
13655.77,85,15125.64,46480.83,0.52,0.903,0.424,1,5,68.0,659,0.803,0
17321.12,24,8877.14,29785.56,0.785,1.951,0.218,2,6,19.4,549,0.4,1
29141.39,22,32131.49,92601.63,0.753,0.907,0.44,4,5,31.6,632,0.757,0
17926.94,28,36107.88,94734.91,0.682,0.496,0.532,5,5,77.0,693,0.788,1
15801.26,30,13238.24,39177.71,0.693,1.194,0.131,5,8,20.1,611,0.366,1
25828.0,12,21420.57,61363.5,0.688,1.206,0.14,3,5,17.2,554,0.653,0
8606.0,16,13461.83,35791.61,0.663,0.639,0.553,7,5,87.9,602,0.184,1
5218.58,5,8660.1,27272.82,0.623,0.603,0.307,0,1,57.5,735,0.711,0
28295.11,14,14915.78,44750.33,0.77,1.897,0.159,8,5,30.3,682,0.277,1
5490.09,10,6530.49,16737.1,0.81,0.841,0.198,3,9,68.4,713,0.277,1
6337.72,12,6187.38,20858.18,0.638,1.024,0.131,3,2,65.5,695,0.51,0
15170.84,80,16601.59,46904.53,0.662,0.914,0.554,4,4,69.3,809,0.694,0
20717.54,45,20320.17,57956.95,0.597,1.02,0.05,5,7,85.1,721,0.693,1
63166.26,10,46340.38859999986,140030.18359999993,0.609,1.097,0.376,4,4,23.9,657,0.98,0
16208.23,8,10313.91,32001.67,0.647,1.571,0.371,2,4,81.0,644,0.483,0
17907.34,74,11846.1,38642.57,0.568,1.512,0.397,4,3,19.6,688,0.627,0
22307.84,8,19696.25,48783.67,0.715,1.133,0.46,4,8,62.9,732,0.445,1
14067.39,27,11065.63,32437.24,0.622,1.271,0.315,2,5,54.9,610,0.524,0
11850.06,27,7997.23,24248.63,0.715,1.482,0.154,5,3,63.3,687,0.398,1
8825.09,11,8081.74,26769.72,0.624,1.092,0.266,2,3,82.8,671,0.53,0
13047.98,36,11534.59,32265.49,0.637,1.131,0.502,8,7,63.5,678,0.168,1
52487.28,36,26383.83,76994.59,0.557,1.989,0.305,2,4,61.4,641,0.861,0
16503.84,77,22199.37,67348.25,0.495,0.743,0.527,1,3,96.9,694,0.894,0
14571.34,11,7916.06,25194.72,0.701,1.841,0.365,6,3,98.0,738,0.275,1
65044.000799999965,17,30672.37,83851.27,0.666,2.155,0.191,6,1,43.3,681,0.8,1
13252.87,121,9676.79,30915.38,0.505,1.37,0.589,2,4,89.1,552,0.657,0
18547.67,76,8775.22,25082.89,0.528,2.114,0.555,3,8,54.5,603,0.398,1
31328.61,105,34960.44,108030.69,0.467,0.896,0.66,4,4,95.3,763,0.94,1
25658.68,9,27941.37,82529.81,0.694,0.918,0.384,2,7,67.9,588,0.729,0
11094.76,28,13251.54,40629.08,0.602,0.837,0.521,2,4,44.1,584,0.522,0
5000.0,24,6387.54,19487.77,0.775,0.783,0.099,4,4,83.1,624,0.357,1
14180.23,23,12865.49,42539.51,0.67,1.102,0.221,2,6,70.7,613,0.561,0
6189.21,107,8027.38,23628.17,0.592,0.771,0.4,2,1,54.8,660,0.763,0
54603.59,28,46340.38859999986,140030.18359999993,0.74,0.991,0.494,3,4,81.2,687,0.976,0
15432.35,22,16314.41,53126.46,0.599,0.946,0.109,1,3,54.5,684,0.82,0
21796.47,9,19238.63,64181.42,0.704,1.133,0.318,2,9,98.0,631,0.568,1
22597.34,64,9938.52,28870.35,0.643,2.274,0.373,3,8,72.0,628,0.438,1
17001.54,8,28892.22,91477.47,0.635,0.588,0.119,6,5,65.3,640,0.711,1
7015.5,111,10815.06,30228.84,0.441,0.649,0.627,1,3,61.2,734,0.808,1
25189.06,80,10345.66,32770.5,0.437,2.435,0.298,4,3,54.6,633,0.643,0
14957.11,17,12249.22,39452.6,0.602,1.221,0.48,3,2,85.7,682,0.54,0
32843.72,50,19928.16,58468.23,0.699,1.648,0.175,3,2,99.5,652,0.798,0
43089.58,41,46340.38859999986,140030.18359999993,0.571,0.806,0.308,2,4,73.5,627,0.988,0
28447.6,102,43303.92,127181.48,0.618,0.657,0.572,6,3,85.5,709,0.944,1
22234.6,62,29213.56,87809.19,0.55,0.761,0.339,6,4,74.7,623,0.781,1
5802.62,16,7794.32,24114.63,0.673,0.744,0.31,4,9,70.8,674,0.156,1
7661.83,81,8191.67,22687.47,0.625,0.935,0.343,4,1,68.8,698,0.609,0
6332.89,41,8803.59,23539.64,0.71,0.719,0.395,2,5,94.9,686,0.496,0
10579.87,29,10870.44,33341.26,0.619,0.973,0.269,4,2,88.3,679,0.538,0
6199.63,119,5509.45,15547.3,0.498,1.125,0.333,5,3,93.1,663,0.555,1
25320.5,7,23241.07,62914.2,0.535,1.089,0.286,1,3,55.7,667,0.841,0
6440.92,45,6228.53,19835.12,0.605,1.034,0.404,1,3,68.7,658,0.581,0
5000.0,55,7287.01,24513.81,0.854,0.686,0.374,4,4,61.2,629,0.344,1
10746.75,13,10328.06,33109.1,0.656,1.041,0.096,2,4,59.4,624,0.579,0
6732.95,38,6316.02,17152.42,0.544,1.066,0.298,3,5,94.2,659,0.44,0
39484.44,144,29725.76,90449.03,0.52,1.328,0.411,3,3,94.6,669,0.965,0
5000.0,15,5363.36,15691.74,0.725,0.932,0.528,5,7,79.0,675,0.149,1
23304.88,36,18934.06,52926.8,0.597,1.231,0.191,2,6,63.7,695,0.765,0
30661.31,26,19480.05,58838.13,0.575,1.574,0.511,4,3,98.8,591,0.572,0
9912.45,4,8712.46,25996.18,0.862,1.138,0.05,5,7,56.4,681,0.263,1
20188.53,142,11004.08,32397.74,0.565,1.835,0.566,2,6,45.9,678,0.737,0
11600.37,11,7097.88,22976.87,0.786,1.634,0.339,6,7,67.1,679,0.16,1
5870.9,19,5944.45,19687.82,0.642,0.988,0.243,2,3,70.7,685,0.511,0
11222.13,36,8167.67,23869.34,0.77,1.374,0.149,2,3,90.2,615,0.548,0
16050.14,33,11405.56,33725.63,0.711,1.407,0.639,1,6,52.8,672,0.483,1
5881.09,35,5325.43,15659.92,0.686,1.104,0.099,6,6,74.0,673,0.259,1
18428.49,122,9756.39,30474.91,0.454,1.889,0.316,1,1,71.1,558,0.854,0
27149.16,79,16695.1,51413.31,0.536,1.626,0.342,2,3,63.9,744,0.851,0
16616.59,40,12126.24,34313.62,0.67,1.37,0.179,3,2,98.2,606,0.618,0
8036.16,122,3598.6726000000003,10774.730800000001,0.522,2.272,0.387,5,3,75.4,673,0.5,1
46304.94,144,27944.01,73792.73,0.559,1.657,0.42,3,3,72.3,533,0.92,1
14520.77,19,20505.81,53783.71,0.628,0.708,0.181,1,4,41.7,724,0.834,0
12551.19,4,7875.63,21394.98,0.716,1.594,0.236,2,3,87.4,624,0.449,0
5000.0,19,4592.28,13499.73,0.625,1.089,0.423,1,6,63.9,635,0.377,1
9712.86,51,9029.61,28413.4,0.658,1.076,0.464,6,8,65.9,600,0.197,1
6191.2,11,6809.01,19148.34,0.608,0.909,0.413,2,4,52.9,630,0.396,1
35330.38,10,20280.4,60227.38,0.649,1.742,0.489,8,6,99.6,667,0.274,1
13932.57,29,6467.38,19741.62,0.642,2.154,0.186,0,4,51.0,753,0.696,0
6387.47,9,8343.15,28105.04,0.617,0.766,0.189,1,3,74.5,712,0.645,0
24409.87,9,35387.09,106635.51,0.626,0.69,0.266,1,4,72.8,710,0.942,0
10860.19,12,12710.29,38437.23,0.693,0.854,0.058,1,4,90.4,588,0.662,0
22465.08,60,14468.41,41303.31,0.662,1.553,0.335,3,3,54.4,673,0.679,0
27724.72,79,16241.42,55883.57,0.606,1.707,0.481,2,5,66.3,634,0.733,0
20652.85,23,23808.26,75793.55,0.691,0.867,0.344,7,4,86.4,593,0.485,1
8192.91,47,14018.61,38317.52,0.635,0.584,0.215,0,7,99.0,621,0.728,0
44962.76,110,46340.38859999986,140030.18359999993,0.494,0.918,0.502,3,1,99.8,661,0.992,0
43783.37,34,41353.5,131174.53,0.517,1.059,0.589,1,3,59.8,637,0.962,0
18036.46,63,19637.78,60016.0,0.57,0.918,0.348,2,6,54.5,678,0.791,0
13043.97,85,15171.08,47917.49,0.573,0.86,0.613,4,3,75.1,585,0.588,1
22509.97,10,13756.74,45020.3,0.631,1.636,0.34,7,5,52.7,803,0.354,1
13681.93,99,12639.6,35634.5,0.673,1.082,0.35,5,7,26.1,673,0.51,1
13908.31,79,14212.09,41307.27,0.608,0.979,0.398,6,2,97.3,631,0.537,1
5000.0,27,4728.56,14142.08,0.655,1.057,0.227,2,5,92.3,640,0.423,0
10239.8,17,8055.4,21768.9,0.708,1.271,0.314,4,5,10.4,573,0.272,1
10768.74,4,19419.18,61656.89,0.822,0.555,0.137,6,9,52.1,567,0.302,1
20129.6,55,21783.81,63911.35,0.596,0.924,0.267,3,7,71.5,648,0.746,0
10115.85,26,11397.55,33137.66,0.589,0.888,0.151,2,4,20.7,672,0.654,0
12844.89,48,18146.07,51638.06,0.649,0.708,0.293,4,4,69.1,582,0.611,0
36684.1,51,33729.89,100913.99,0.538,1.088,0.431,0,4,15.5,606,0.948,0
15624.72,32,10020.23,30435.29,0.583,1.559,0.12,5,4,44.4,667,0.469,1
10359.28,35,6144.36,19901.92,0.749,1.686,0.276,2,4,68.9,596,0.431,0
19676.75,14,14657.23,47574.36,0.761,1.342,0.501,2,4,34.9,713,0.565,0
12573.56,24,15291.95,41715.19,0.703,0.822,0.227,2,3,95.3,678,0.692,0
31557.53,43,20865.91,64904.08,0.659,1.512,0.542,2,4,91.5,633,0.724,0
12314.48,12,5626.52,18540.39,0.593,2.189,0.653,6,7,69.5,668,0.118,1
7884.23,41,4848.06,14285.17,0.587,1.626,0.543,4,5,78.3,609,0.25,1
27453.07,39,13864.82,41028.94,0.732,1.98,0.168,3,4,75.2,609,0.597,0
19191.04,131,17491.59,50809.15,0.501,1.097,0.752,2,3,61.6,747,0.856,1
13847.06,66,11686.42,36568.82,0.55,1.185,0.382,4,8,62.3,760,0.533,1
17577.72,13,22598.96,69355.35,0.655,0.778,0.518,2,5,33.7,634,0.68,0
25384.49,67,14447.94,46740.76,0.644,1.757,0.458,3,6,71.8,660,0.596,0
34492.78,53,23584.02,70122.68,0.604,1.463,0.295,2,1,70.9,634,0.88,0
33295.36,23,18690.78,61724.42,0.645,1.781,0.131,2,5,92.0,727,0.791,0
6550.41,73,7727.36,24290.21,0.448,0.848,0.507,3,5,31.6,776,0.594,0
7415.32,18,6969.71,22876.82,0.665,1.064,0.452,5,3,98.1,624,0.251,1
5772.62,4,4677.3,13363.02,0.76,1.234,0.263,3,5,49.3,585,0.247,1
27711.4,102,19358.1,65357.53,0.553,1.432,0.394,2,4,21.0,714,0.881,0
8936.01,32,12785.6,36652.27,0.793,0.699,0.462,4,2,82.7,702,0.478,0
26776.69,15,21525.99,61950.25,0.616,1.244,0.458,1,5,23.1,736,0.781,0
37906.7,18,17729.57,51513.66,0.63,2.138,0.331,4,2,76.6,672,0.627,0
6481.45,18,6189.1,17824.14,0.624,1.047,0.486,6,7,72.9,536,0.113,1
10095.56,24,7980.85,27569.46,0.613,1.265,0.217,2,6,59.7,588,0.456,0
5000.0,19,3665.84,11456.63,0.71,1.364,0.253,2,5,98.9,769,0.436,0
12517.37,11,14941.32,46602.15,0.654,0.838,0.428,3,8,41.2,656,0.42,1
65044.000799999965,24,46340.38859999986,140030.18359999993,0.785,1.521,0.549,5,1,53.0,607,0.966,1
17310.3,66,15661.8,51817.35,0.622,1.105,0.342,5,3,74.9,545,0.551,1
15322.17,26,13249.55,36446.46,0.595,1.156,0.399,4,4,56.3,688,0.492,0
13648.52,4,8991.65,26896.5,0.616,1.518,0.342,2,2,91.6,663,0.522,0
12672.82,35,14397.06,40757.98,0.761,0.88,0.461,4,9,52.6,586,0.236,1
7150.25,9,9887.89,30232.42,0.694,0.723,0.338,2,4,53.5,603,0.447,0
17619.54,30,19787.32,66647.16,0.739,0.89,0.527,6,7,89.7,612,0.345,1
13474.29,31,8629.76,23898.03,0.657,1.561,0.371,4,5,57.2,687,0.372,1
12193.76,6,7889.56,22307.35,0.685,1.546,0.065,3,2,19.0,761,0.573,0
6756.4,40,6015.8,18248.91,0.737,1.123,0.373,3,5,81.6,639,0.351,1
33763.5,66,14199.66,47949.42,0.631,2.378,0.499,3,2,99.8,758,0.727,0
13412.49,89,7734.19,22414.39,0.606,1.734,0.36,6,6,63.5,659,0.353,1
36684.91,77,36045.31,101939.95,0.557,1.018,0.158,0,2,65.5,610,0.98,0
7949.15,16,9078.89,27593.8,0.732,0.876,0.4,6,4,54.2,743,0.269,1
5000.0,9,3598.6726000000003,10774.730800000001,0.68,1.432,0.464,3,4,53.5,688,0.271,1
8097.02,43,7605.54,20945.68,0.599,1.065,0.467,1,1,17.1,740,0.673,0
10469.2,31,11156.37,32383.82,0.801,0.938,0.351,2,7,13.7,682,0.464,0
11410.94,13,15590.04,39406.8,0.65,0.732,0.128,4,4,48.5,805,0.649,0
17003.83,80,15420.73,46149.64,0.532,1.103,0.619,0,3,89.1,676,0.828,1
10848.99,68,9716.56,26244.19,0.685,1.117,0.196,3,1,77.4,690,0.691,0
10471.13,7,6544.0,23509.62,0.732,1.6,0.492,1,7,89.9,616,0.314,1
10144.4,129,12388.18,38814.16,0.492,0.819,0.547,3,2,59.8,717,0.803,0
34215.17,94,22483.87,68821.02,0.562,1.522,0.269,8,4,82.1,651,0.658,1
12701.94,38,13891.61,43431.7,0.687,0.914,0.549,8,5,89.1,702,0.233,1
13941.05,57,12154.57,35030.36,0.632,1.147,0.345,3,6,79.0,746,0.604,0
14199.2,4,8453.67,25072.55,0.742,1.68,0.176,6,3,86.5,663,0.271,1
12987.64,10,6834.0,21330.93,0.68,1.9,0.309,5,8,57.9,701,0.21,1
24956.75,21,11541.76,31922.06,0.72,2.162,0.161,0,7,72.7,744,0.688,0
42771.35,60,30201.52,95555.91,0.586,1.416,0.183,2,5,34.1,600,0.917,0
29153.11,70,13449.57,47150.27,0.555,2.168,0.604,8,4,66.6,668,0.318,1
11207.06,14,9518.62,25175.09,0.747,1.177,0.397,4,2,95.0,562,0.313,1
9770.68,80,12965.84,40555.41,0.609,0.754,0.674,6,5,99.4,651,0.363,1
21680.42,60,37507.31,105154.5,0.654,0.578,0.471,4,3,57.8,716,0.92,0
24372.37,33,20803.3,65859.66,0.73,1.172,0.228,3,5,58.2,549,0.66,1
19809.74,117,31042.77,95653.24,0.496,0.638,0.667,7,2,69.4,608,0.822,1
16264.46,13,19805.81,68351.94,0.707,0.821,0.495,4,2,78.6,584,0.555,0
8202.38,69,12918.68,44031.64,0.764,0.635,0.553,3,4,88.4,710,0.584,0
42302.55,68,32652.04,86608.16,0.586,1.296,0.42,5,3,54.3,689,0.868,1
5666.0,24,5054.08,16089.24,0.58,1.121,0.301,1,7,89.3,729,0.49,0
